ds,country,polygon_source,polygon_id,polygon_name,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,baseline_name,baseline_type
2020-10-27,CHE,GADM,CHE.14_1,Nidwalden,-0.04872,0.15916,full_february,DAY_OF_WEEK
2020-10-28,CHE,GADM,CHE.14_1,Nidwalden,-0.13159,0.18849,full_february,DAY_OF_WEEK
2020-10-29,CHE,GADM,CHE.14_1,Nidwalden,-0.14178,0.1824,full_february,DAY_OF_WEEK
2020-10-30,CHE,GADM,CHE.14_1,Nidwalden,-0.01931,0.16564,full_february,DAY_OF_WEEK
2020-10-31,CHE,GADM,CHE.14_1,Nidwalden,-0.08722,0.1696,full_february,DAY_OF_WEEK
2020-11-01,CHE,GADM,CHE.14_1,Nidwalden,-0.21068,0.32822,full_february,DAY_OF_WEEK
2020-11-02,CHE,GADM,CHE.14_1,Nidwalden,-0.11427,0.17442,full_february,DAY_OF_WEEK
2020-11-03,CHE,GADM,CHE.14_1,Nidwalden,-0.11626,0.18972,full_february,DAY_OF_WEEK
2020-11-04,CHE,GADM,CHE.14_1,Nidwalden,-0.15254,0.19933,full_february,DAY_OF_WEEK
2020-11-05,CHE,GADM,CHE.14_1,Nidwalden,-0.11254,0.1698,full_february,DAY_OF_WEEK
2020-11-06,CHE,GADM,CHE.14_1,Nidwalden,-0.10887,0.15526,full_february,DAY_OF_WEEK
2020-11-07,CHE,GADM,CHE.14_1,Nidwalden,-0.10536,0.19576,full_february,DAY_OF_WEEK
2020-11-08,CHE,GADM,CHE.14_1,Nidwalden,-0.09368,0.29871,full_february,DAY_OF_WEEK
2020-11-09,CHE,GADM,CHE.14_1,Nidwalden,-0.13756,0.15959,full_february,DAY_OF_WEEK
2020-11-10,CHE,GADM,CHE.14_1,Nidwalden,-0.04699,0.17762,full_february,DAY_OF_WEEK
2020-11-11,CHE,GADM,CHE.14_1,Nidwalden,-0.05457,0.1718,full_february,DAY_OF_WEEK
2020-11-12,CHE,GADM,CHE.14_1,Nidwalden,-0.09516,0.17747,full_february,DAY_OF_WEEK
2020-11-13,CHE,GADM,CHE.14_1,Nidwalden,0.02789,0.16282,full_february,DAY_OF_WEEK
2020-11-14,CHE,GADM,CHE.14_1,Nidwalden,0.0118,0.18536,full_february,DAY_OF_WEEK
2020-11-15,CHE,GADM,CHE.14_1,Nidwalden,-0.0604,0.30325,full_february,DAY_OF_WEEK
2020-11-16,CHE,GADM,CHE.14_1,Nidwalden,-0.06844,0.20922,full_february,DAY_OF_WEEK
2020-11-17,CHE,GADM,CHE.14_1,Nidwalden,-0.03865,0.18032,full_february,DAY_OF_WEEK
2020-11-18,CHE,GADM,CHE.14_1,Nidwalden,-0.02253,0.14858,full_february,DAY_OF_WEEK
2020-11-19,CHE,GADM,CHE.14_1,Nidwalden,-0.11326,0.18218,full_february,DAY_OF_WEEK
2020-11-20,CHE,GADM,CHE.14_1,Nidwalden,-0.10173,0.17129,full_february,DAY_OF_WEEK
2020-11-21,CHE,GADM,CHE.14_1,Nidwalden,-0.11258,0.185,full_february,DAY_OF_WEEK
2020-11-22,CHE,GADM,CHE.14_1,Nidwalden,-0.24935,0.30462,full_february,DAY_OF_WEEK
2020-11-23,CHE,GADM,CHE.14_1,Nidwalden,-0.03037,0.14178,full_february,DAY_OF_WEEK
2020-11-24,CHE,GADM,CHE.14_1,Nidwalden,0.00299,0.16785,full_february,DAY_OF_WEEK
2020-11-25,CHE,GADM,CHE.14_1,Nidwalden,-0.0494,0.18733,full_february,DAY_OF_WEEK
2020-11-26,CHE,GADM,CHE.14_1,Nidwalden,-0.06307,0.15793,full_february,DAY_OF_WEEK
2020-11-27,CHE,GADM,CHE.14_1,Nidwalden,0.00222,0.15479,full_february,DAY_OF_WEEK
2020-11-28,CHE,GADM,CHE.14_1,Nidwalden,-0.11292,0.17402,full_february,DAY_OF_WEEK
2020-11-29,CHE,GADM,CHE.14_1,Nidwalden,-0.25473,0.33933,full_february,DAY_OF_WEEK
2020-11-30,CHE,GADM,CHE.14_1,Nidwalden,-0.05938,0.15379,full_february,DAY_OF_WEEK
2020-12-01,CHE,GADM,CHE.14_1,Nidwalden,-0.16129,0.18788,full_february,DAY_OF_WEEK
2020-12-02,CHE,GADM,CHE.14_1,Nidwalden,-0.09774,0.15269,full_february,DAY_OF_WEEK
2020-12-03,CHE,GADM,CHE.14_1,Nidwalden,0.01311,0.15209,full_february,DAY_OF_WEEK
2020-12-04,CHE,GADM,CHE.14_1,Nidwalden,-0.09872,0.17002,full_february,DAY_OF_WEEK
2020-12-05,CHE,GADM,CHE.14_1,Nidwalden,-0.1506,0.20008,full_february,DAY_OF_WEEK
2020-12-06,CHE,GADM,CHE.14_1,Nidwalden,-0.28579,0.33946,full_february,DAY_OF_WEEK
2020-12-07,CHE,GADM,CHE.14_1,Nidwalden,-0.08204,0.17479,full_february,DAY_OF_WEEK
2020-12-08,CHE,GADM,CHE.14_1,Nidwalden,-0.20352,0.25289,full_february,DAY_OF_WEEK
2020-12-09,CHE,GADM,CHE.14_1,Nidwalden,-0.06994,0.15425,full_february,DAY_OF_WEEK
2020-12-10,CHE,GADM,CHE.14_1,Nidwalden,-0.03253,0.18024,full_february,DAY_OF_WEEK
2020-12-11,CHE,GADM,CHE.14_1,Nidwalden,-0.06678,0.16203,full_february,DAY_OF_WEEK
2020-12-12,CHE,GADM,CHE.14_1,Nidwalden,-0.06592,0.1732,full_february,DAY_OF_WEEK
2020-12-13,CHE,GADM,CHE.14_1,Nidwalden,-0.32323,0.36346,full_february,DAY_OF_WEEK
2020-12-14,CHE,GADM,CHE.14_1,Nidwalden,-0.10912,0.18439,full_february,DAY_OF_WEEK
2020-12-15,CHE,GADM,CHE.14_1,Nidwalden,-0.01716,0.13304,full_february,DAY_OF_WEEK
2020-12-16,CHE,GADM,CHE.14_1,Nidwalden,-0.05594,0.15924,full_february,DAY_OF_WEEK
2020-12-17,CHE,GADM,CHE.14_1,Nidwalden,0.0171,0.16656,full_february,DAY_OF_WEEK
2020-12-18,CHE,GADM,CHE.14_1,Nidwalden,-0.00888,0.15037,full_february,DAY_OF_WEEK
2020-12-19,CHE,GADM,CHE.14_1,Nidwalden,-0.09266,0.20642,full_february,DAY_OF_WEEK
2020-12-20,CHE,GADM,CHE.14_1,Nidwalden,-0.26893,0.3684,full_february,DAY_OF_WEEK
2020-12-21,CHE,GADM,CHE.14_1,Nidwalden,-0.03016,0.16391,full_february,DAY_OF_WEEK
2020-12-22,CHE,GADM,CHE.14_1,Nidwalden,0.00925,0.16913,full_february,DAY_OF_WEEK
2020-12-23,CHE,GADM,CHE.14_1,Nidwalden,-0.06652,0.16214,full_february,DAY_OF_WEEK
2020-12-24,CHE,GADM,CHE.14_1,Nidwalden,-0.20123,0.22081,full_february,DAY_OF_WEEK
2020-12-25,CHE,GADM,CHE.14_1,Nidwalden,-0.44264,0.34124,full_february,DAY_OF_WEEK
2020-12-26,CHE,GADM,CHE.14_1,Nidwalden,-0.2402,0.32124,full_february,DAY_OF_WEEK
2020-12-27,CHE,GADM,CHE.14_1,Nidwalden,-0.24898,0.3611,full_february,DAY_OF_WEEK
2020-12-28,CHE,GADM,CHE.14_1,Nidwalden,-0.22044,0.18984,full_february,DAY_OF_WEEK
2020-12-29,CHE,GADM,CHE.14_1,Nidwalden,-0.14186,0.20469,full_february,DAY_OF_WEEK
2020-12-30,CHE,GADM,CHE.14_1,Nidwalden,-0.19986,0.22333,full_february,DAY_OF_WEEK
2020-12-31,CHE,GADM,CHE.14_1,Nidwalden,-0.22946,0.23658,full_february,DAY_OF_WEEK
2020-03-01,CHE,GADM,CHE.15_1,Obwalden,-0.03976,0.24518,full_february,DAY_OF_WEEK
2020-03-02,CHE,GADM,CHE.15_1,Obwalden,-0.08247,0.18413,full_february,DAY_OF_WEEK
2020-03-03,CHE,GADM,CHE.15_1,Obwalden,0.06954,0.15879,full_february,DAY_OF_WEEK
2020-03-04,CHE,GADM,CHE.15_1,Obwalden,-0.01317,0.16384,full_february,DAY_OF_WEEK
2020-03-05,CHE,GADM,CHE.15_1,Obwalden,-0.01453,0.17729,full_february,DAY_OF_WEEK
2020-03-06,CHE,GADM,CHE.15_1,Obwalden,-0.04716,0.16848,full_february,DAY_OF_WEEK
2020-03-07,CHE,GADM,CHE.15_1,Obwalden,-0.14128,0.2022,full_february,DAY_OF_WEEK
2020-03-08,CHE,GADM,CHE.15_1,Obwalden,-0.06217,0.25536,full_february,DAY_OF_WEEK
2020-03-09,CHE,GADM,CHE.15_1,Obwalden,-0.06235,0.18977,full_february,DAY_OF_WEEK
2020-03-10,CHE,GADM,CHE.15_1,Obwalden,-0.02808,0.19659,full_february,DAY_OF_WEEK
2020-03-11,CHE,GADM,CHE.15_1,Obwalden,-0.05827,0.18526,full_february,DAY_OF_WEEK
2020-03-12,CHE,GADM,CHE.15_1,Obwalden,0.07283,0.14895,full_february,DAY_OF_WEEK
2020-03-13,CHE,GADM,CHE.15_1,Obwalden,-0.1236,0.15966,full_february,DAY_OF_WEEK
2020-03-14,CHE,GADM,CHE.15_1,Obwalden,-0.24713,0.2125,full_february,DAY_OF_WEEK
2020-03-15,CHE,GADM,CHE.15_1,Obwalden,-0.10459,0.26679,full_february,DAY_OF_WEEK
2020-03-16,CHE,GADM,CHE.15_1,Obwalden,-0.08943,0.17935,full_february,DAY_OF_WEEK
2020-03-17,CHE,GADM,CHE.15_1,Obwalden,-0.08164,0.19676,full_february,DAY_OF_WEEK
2020-03-18,CHE,GADM,CHE.15_1,Obwalden,-0.19968,0.21755,full_february,DAY_OF_WEEK
2020-03-19,CHE,GADM,CHE.15_1,Obwalden,-0.12578,0.22437,full_february,DAY_OF_WEEK
2020-03-20,CHE,GADM,CHE.15_1,Obwalden,-0.24687,0.26487,full_february,DAY_OF_WEEK
2020-03-21,CHE,GADM,CHE.15_1,Obwalden,-0.42369,0.36001,full_february,DAY_OF_WEEK
2020-03-22,CHE,GADM,CHE.15_1,Obwalden,-0.57396,0.54779,full_february,DAY_OF_WEEK
2020-03-23,CHE,GADM,CHE.15_1,Obwalden,-0.29814,0.27505,full_february,DAY_OF_WEEK
2020-03-24,CHE,GADM,CHE.15_1,Obwalden,-0.18317,0.27988,full_february,DAY_OF_WEEK
2020-03-25,CHE,GADM,CHE.15_1,Obwalden,-0.35676,0.28551,full_february,DAY_OF_WEEK
2020-03-26,CHE,GADM,CHE.15_1,Obwalden,-0.25647,0.27283,full_february,DAY_OF_WEEK
2020-03-27,CHE,GADM,CHE.15_1,Obwalden,-0.21892,0.29201,full_february,DAY_OF_WEEK
2020-03-28,CHE,GADM,CHE.15_1,Obwalden,-0.30759,0.31705,full_february,DAY_OF_WEEK
2020-03-29,CHE,GADM,CHE.15_1,Obwalden,-0.53459,0.53136,full_february,DAY_OF_WEEK
2020-03-30,CHE,GADM,CHE.15_1,Obwalden,-0.38688,0.3421,full_february,DAY_OF_WEEK
